[1] 2015-09-06


@@@@@@@@@@@@@@@@@@@
 POSTERIOR SUMMARY 
@@@@@@@@@@@@@@@@@@@@@

$summary
                     mean   se_mean      sd        2.5%          25%         50%         75%
  beta_raw[5,1]    -7.62676 0.47736    -8.52710    -7.965709    -7.59703    -7.28691    -6.73049
  beta_raw[5,2]     1.26878 0.27267     0.63150     1.098001     1.27064     1.45360     1.76455
  beta_raw[5,3]     2.30763 0.37981     1.56738     2.067695     2.32173     2.55195     3.03044
  beta_raw[5,4]     2.78421 0.28561     2.23571     2.578931     2.79180     2.96233     3.35478
  beta_raw[5,5]     1.66704 0.31364     1.03564     1.457384     1.66119     1.88050     2.29322
  beta_raw[5,6]    -0.83801 0.20124    -1.23793    -0.969295    -0.84332    -0.70213    -0.42977
  beta_raw[5,7]    -0.76201 0.22532    -1.20672    -0.902302    -0.75587    -0.60997    -0.31813
  beta_raw[5,8]    -0.56282 0.22987    -0.99556    -0.732377    -0.56722    -0.39474    -0.15101
  beta_raw[5,9]     0.08275 0.00662     0.07100     0.078162     0.08246     0.08708     0.09572
  beta[1,1]         0.00000 0.00000     0.00000     0.000000     0.00000     0.00000     0.00000
  beta[1,2]         0.00000 0.00000     0.00000     0.000000     0.00000     0.00000     0.00000
  beta[1,3]         0.00000 0.00000     0.00000     0.000000     0.00000     0.00000     0.00000
  beta[1,4]         0.00000 0.00000     0.00000     0.000000     0.00000     0.00000     0.00000
  beta[1,5]         0.00000 0.00000     0.00000     0.000000     0.00000     0.00000     0.00000
  beta[1,6]         0.00000 0.00000     0.00000     0.000000     0.00000     0.00000     0.00000
  beta[1,7]         0.00000 0.00000     0.00000     0.000000     0.00000     0.00000     0.00000
  beta[1,8]         0.00000 0.00000     0.00000     0.000000     0.00000     0.00000     0.00000
  beta[1,9]         0.00000 0.00000     0.00000     0.000000     0.00000     0.00000     0.00000
  beta[2,1]        -3.98807 0.21212    -4.40902    -4.124202    -3.98595    -3.84610    -3.56977
  beta[2,2]         4.21425 0.10531     4.00538     4.144265     4.21607     4.28250     4.43072
  beta[2,3]         1.18117 0.34716     0.45347     0.963512     1.20217     1.43050     1.81911
  beta[2,4]         1.89411 0.24418     1.42548     1.741040     1.89084     2.05692     2.35492
  beta[2,5]         1.43884 0.19256     1.06844     1.301763     1.43238     1.57971     1.79484
  beta[2,6]         0.11264 0.10832    -0.09281     0.038190     0.11198     0.18710     0.32952
  beta[2,7]         0.08055 0.10190    -0.10959     0.016483     0.08006     0.14137     0.28602
  beta[2,8]         0.41154 0.13791     0.16602     0.321564     0.40766     0.50548     0.68031
  beta[2,9]         0.01548 0.00307     0.00945     0.013534     0.01548     0.01744     0.02168
  beta[3,1]        -4.17207 0.27287    -4.70781    -4.341874    -4.17387    -3.99660    -3.65122
  beta[3,2]         0.59568 0.36374    -0.15652     0.359371     0.62121     0.82384     1.25096
  beta[3,3]         6.04469 0.18774     5.66742     5.913153     6.05681     6.17594     6.38880
  beta[3,4]         2.07606 0.35142     1.34834     1.864570     2.08344     2.30828     2.71547
  beta[3,5]         2.84544 0.19218     2.44864     2.721308     2.85010     2.97334     3.22929
  beta[3,6]         0.10542 0.13849    -0.18333     0.012884     0.10547     0.20354     0.37035
  beta[3,7]         0.27472 0.13357     0.01642     0.190736     0.27357     0.35573     0.55236
  beta[3,8]        -0.11520 0.15895    -0.42769    -0.229081    -0.10889    -0.00830     0.20728
  beta[3,9]         0.00454 0.00437    -0.00497     0.001792     0.00473     0.00726     0.01279
  beta[4,1]        -4.28944 0.25220    -4.79568    -4.454354    -4.27879    -4.13455    -3.81429
  beta[4,2]         1.75206 0.24910     1.29603     1.576072     1.76451     1.91351     2.24531
  beta[4,3]         1.81206 0.49477     0.76616     1.498861     1.85110     2.14836     2.65962
  beta[4,4]         7.24772 0.19260     6.86805     7.115950     7.24118     7.37431     7.61922
  beta[4,5]         3.09020 0.19267     2.71438     2.969409     3.08983     3.21092     3.45346
  beta[4,6]         0.03563 0.13084    -0.22363    -0.057637     0.03901     0.12454     0.30065
  beta[4,7]         0.09044 0.12139    -0.13444     0.014298     0.08686     0.17425     0.33385
  beta[4,8]         0.13724 0.15141    -0.16301     0.032734     0.13804     0.23960     0.42267
  beta[4,9]         0.00264 0.00355    -0.00518     0.000512     0.00279     0.00486     0.00941
  beta[5,1]        -1.91051 0.17233    -2.23069    -2.022150    -1.91076    -1.79572    -1.56234
  beta[5,2]         1.31127 0.16976     0.99770     1.192568     1.30323     1.42302     1.64785
  beta[5,3]         3.22475 0.17892     2.89260     3.096707     3.23195     3.33836     3.56733
  beta[5,4]         2.95683 0.17285     2.62699     2.840071     2.96216     3.07398     3.29179
  beta[5,5]         4.27059 0.11101     4.03961     4.199031     4.27175     4.34363     4.48296
  beta[5,6]        -0.37550 0.10010    -0.56562    -0.448037    -0.37323    -0.30935    -0.18869
  beta[5,7]        -0.22158 0.09048    -0.39494    -0.280842    -0.22560    -0.16469    -0.03809
  beta[5,8]         0.43476 0.10387     0.25002     0.364206     0.43030     0.50229     0.64024
  beta[5,9]        -0.01547 0.00282    -0.02092    -0.017290    -0.01537    -0.01381    -0.00970
  beta[6,1]        -7.62676 0.47736    -8.52710    -7.965709    -7.59703    -7.28691    -6.73049
  beta[6,2]         1.26878 0.27267     0.63150     1.098001     1.27064     1.45360     1.76455
  beta[6,3]         2.30763 0.37981     1.56738     2.067695     2.32173     2.55195     3.03044
  beta[6,4]         2.78421 0.28561     2.23571     2.578931     2.79180     2.96233     3.35478
  beta[6,5]         1.66704 0.31364     1.03564     1.457384     1.66119     1.88050     2.29322
  beta[6,6]        -0.83801 0.20124    -1.23793    -0.969295    -0.84332    -0.70213    -0.42977
  beta[6,7]        -0.76201 0.22532    -1.20672    -0.902302    -0.75587    -0.60997    -0.31813
  beta[6,8]        -0.56282 0.22987    -0.99556    -0.732377    -0.56722    -0.39474    -0.15101
  beta[6,9]         0.08275 0.00662     0.07100     0.078162     0.08246     0.08708     0.09572
  lp__          -5948.70662 4.50216 -5958.12827 -5951.704931 -5948.53954 -5945.48180 -5940.77681

, , chains = chain:3

               stats
parameter              mean      sd         2.5%           25%         50%         75%      97.5%
  beta_raw[1,1]    -4.01253 0.21139    -4.444583    -4.1471071    -4.00121    -3.87559    -3.6120
  beta_raw[1,2]     4.21393 0.11162     4.001294     4.1377402     4.20949     4.28867     4.4449
  beta_raw[1,3]     1.18195 0.36191     0.439174     0.9495645     1.18969     1.42684     1.8511
  beta_raw[1,4]     1.89077 0.24247     1.439694     1.7255902     1.88458     2.05489     2.3771
  beta_raw[1,5]     1.45582 0.18249     1.103499     1.3269747     1.45330     1.58356     1.8088
  beta_raw[1,6]     0.12060 0.09883    -0.059175     0.0543979     0.11312     0.18078     0.3226
  beta_raw[1,7]     0.08360 0.10470    -0.118446     0.0095089     0.08645     0.15395     0.2891
  beta_raw[1,8]     0.41328 0.13438     0.145947     0.3305310     0.41856     0.49688     0.6839
  beta_raw[1,9]     0.01568 0.00278     0.010115     0.0139521     0.01570     0.01749     0.0212
  beta_raw[2,1]    -4.21017 0.26839    -4.730312    -4.3838308    -4.20933    -4.03619    -3.6831
  beta_raw[2,2]     0.58598 0.36688    -0.218254     0.3650105     0.61688     0.81831     1.3091
  beta_raw[2,3]     6.06459 0.20186     5.692593     5.9218176     6.05464     6.20746     6.4831
  beta_raw[2,4]     2.08608 0.35916     1.388663     1.8703053     2.08392     2.32612     2.7938
  beta_raw[2,5]     2.86485 0.19982     2.455447     2.7314576     2.85979     2.99537     3.2332
  beta_raw[2,6]     0.11856 0.13365    -0.135276     0.0257904     0.11750     0.20886     0.3804
  beta_raw[2,7]     0.27660 0.14673    -0.000496     0.1841702     0.27246     0.36734     0.5564
  beta_raw[2,8]    -0.10649 0.15015    -0.398082    -0.2055867    -0.10958    -0.00900     0.1965
  beta_raw[2,9]     0.00475 0.00400    -0.003239     0.0020367     0.00457     0.00772     0.0118
  beta_raw[3,1]    -4.27055 0.24701    -4.755877    -4.4381582    -4.27017    -4.11503    -3.7998
  beta_raw[3,2]     1.73654 0.26112     1.230145     1.5590218     1.74399     1.90909     2.2465
  beta_raw[3,3]     1.80015 0.48985     0.767102     1.4791597     1.82953     2.11970     2.7023
  beta_raw[3,4]     7.23046 0.18477     6.881954     7.1083318     7.22994     7.35730     7.5770
  beta_raw[3,5]     3.08512 0.19225     2.729969     2.9609068     3.07523     3.22582     3.4519
  beta_raw[3,6]     0.03438 0.12157    -0.196819    -0.0472972     0.04118     0.11853     0.2670
  beta_raw[3,7]     0.08676 0.12170    -0.150641     0.0046671     0.08798     0.17830     0.3196
  beta_raw[3,8]     0.13352 0.15907    -0.180040     0.0271640     0.13353     0.23434     0.4432
  beta_raw[3,9]     0.00260 0.00361    -0.004384     0.0000661     0.00255     0.00499     0.0101
  beta_raw[4,1]    -1.91923 0.16374    -2.229597    -2.0236507    -1.91472    -1.81253    -1.6083
  beta_raw[4,2]     1.29249 0.16958     0.968790     1.1841425     1.29992     1.40401     1.6134
  beta_raw[4,3]     3.22991 0.21007     2.832529     3.0905117     3.23457     3.37725     3.6291
  beta_raw[4,4]     2.94081 0.17852     2.588630     2.8128018     2.94211     3.06045     3.2899
  beta_raw[4,5]     4.27457 0.11262     4.058301     4.1927995     4.27173     4.34648     4.4962
  beta_raw[4,6]    -0.36818 0.09116    -0.547097    -0.4282949    -0.36834    -0.30592    -0.1875
  beta_raw[4,7]    -0.22350 0.09577    -0.410894    -0.2860698    -0.22642    -0.16145    -0.0265
  beta_raw[4,8]     0.43917 0.11173     0.210736     0.3661289     0.43865     0.51591     0.6480
  beta_raw[4,9]    -0.01542 0.00284    -0.020441    -0.0174756    -0.01552    -0.01342    -0.0102
  beta_raw[5,1]    -7.68414 0.48409    -8.676132    -7.9722869    -7.68324    -7.38327    -6.7337
  beta_raw[5,2]     1.29338 0.28243     0.747624     1.0964855     1.30263     1.47954     1.8102
  beta_raw[5,3]     2.31997 0.40237     1.517033     2.0711753     2.33085     2.59807     3.0957
  beta_raw[5,4]     2.78476 0.29382     2.226307     2.5840300     2.77350     2.99586     3.3383
  beta_raw[5,5]     1.68523 0.31282     1.017074     1.4862667     1.68840     1.89591     2.2689
  beta_raw[5,6]    -0.81473 0.19991    -1.215848    -0.9547813    -0.81856    -0.66623    -0.4732
  beta_raw[5,7]    -0.74448 0.21216    -1.163877    -0.8842573    -0.75111    -0.59793    -0.3594
  beta_raw[5,8]    -0.56586 0.22328    -0.996706    -0.7263808    -0.56400    -0.41034    -0.1465
  beta_raw[5,9]     0.08319 0.00665     0.070922     0.0786584     0.08324     0.08747     0.0963
  beta[1,1]         0.00000 0.00000     0.000000     0.0000000     0.00000     0.00000     0.0000
  beta[1,2]         0.00000 0.00000     0.000000     0.0000000     0.00000     0.00000     0.0000
  beta[1,3]         0.00000 0.00000     0.000000     0.0000000     0.00000     0.00000     0.0000
  beta[1,4]         0.00000 0.00000     0.000000     0.0000000     0.00000     0.00000     0.0000
  beta[1,5]         0.00000 0.00000     0.000000     0.0000000     0.00000     0.00000     0.0000
  beta[1,6]         0.00000 0.00000     0.000000     0.0000000     0.00000     0.00000     0.0000
  beta[1,7]         0.00000 0.00000     0.000000     0.0000000     0.00000     0.00000     0.0000
  beta[1,8]         0.00000 0.00000     0.000000     0.0000000     0.00000     0.00000     0.0000
  beta[1,9]         0.00000 0.00000     0.000000     0.0000000     0.00000     0.00000     0.0000
  beta[2,1]        -4.01253 0.21139    -4.444583    -4.1471071    -4.00121    -3.87559    -3.6120
  beta[2,2]         4.21393 0.11162     4.001294     4.1377402     4.20949     4.28867     4.4449
  beta[2,3]         1.18195 0.36191     0.439174     0.9495645     1.18969     1.42684     1.8511
  beta[2,4]         1.89077 0.24247     1.439694     1.7255902     1.88458     2.05489     2.3771
  beta[2,5]         1.45582 0.18249     1.103499     1.3269747     1.45330     1.58356     1.8088
  beta[2,6]         0.12060 0.09883    -0.059175     0.0543979     0.11312     0.18078     0.3226
  beta[2,7]         0.08360 0.10470    -0.118446     0.0095089     0.08645     0.15395     0.2891
  beta[2,8]         0.41328 0.13438     0.145947     0.3305310     0.41856     0.49688     0.6839
  beta[2,9]         0.01568 0.00278     0.010115     0.0139521     0.01570     0.01749     0.0212
  beta[3,1]        -4.21017 0.26839    -4.730312    -4.3838308    -4.20933    -4.03619    -3.6831
  beta[3,2]         0.58598 0.36688    -0.218254     0.3650105     0.61688     0.81831     1.3091
  beta[3,3]         6.06459 0.20186     5.692593     5.9218176     6.05464     6.20746     6.4831
  beta[3,4]         2.08608 0.35916     1.388663     1.8703053     2.08392     2.32612     2.7938
  beta[3,5]         2.86485 0.19982     2.455447     2.7314576     2.85979     2.99537     3.2332
  beta[3,6]         0.11856 0.13365    -0.135276     0.0257904     0.11750     0.20886     0.3804
  beta[3,7]         0.27660 0.14673    -0.000496     0.1841702     0.27246     0.36734     0.5564
  beta[3,8]        -0.10649 0.15015    -0.398082    -0.2055867    -0.10958    -0.00900     0.1965
  beta[3,9]         0.00475 0.00400    -0.003239     0.0020367     0.00457     0.00772     0.0118
  beta[4,1]        -4.27055 0.24701    -4.755877    -4.4381582    -4.27017    -4.11503    -3.7998
  beta[4,2]         1.73654 0.26112     1.230145     1.5590218     1.74399     1.90909     2.2465
  beta[4,3]         1.80015 0.48985     0.767102     1.4791597     1.82953     2.11970     2.7023
  beta[4,4]         7.23046 0.18477     6.881954     7.1083318     7.22994     7.35730     7.5770
  beta[4,5]         3.08512 0.19225     2.729969     2.9609068     3.07523     3.22582     3.4519
  beta[4,6]         0.03438 0.12157    -0.196819    -0.0472972     0.04118     0.11853     0.2670
  beta[4,7]         0.08676 0.12170    -0.150641     0.0046671     0.08798     0.17830     0.3196
  beta[4,8]         0.13352 0.15907    -0.180040     0.0271640     0.13353     0.23434     0.4432
  beta[4,9]         0.00260 0.00361    -0.004384     0.0000661     0.00255     0.00499     0.0101
  beta[5,1]        -1.91923 0.16374    -2.229597    -2.0236507    -1.91472    -1.81253    -1.6083
  beta[5,2]         1.29249 0.16958     0.968790     1.1841425     1.29992     1.40401     1.6134
  beta[5,3]         3.22991 0.21007     2.832529     3.0905117     3.23457     3.37725     3.6291
  beta[5,4]         2.94081 0.17852     2.588630     2.8128018     2.94211     3.06045     3.2899
  beta[5,5]         4.27457 0.11262     4.058301     4.1927995     4.27173     4.34648     4.4962
  beta[5,6]        -0.36818 0.09116    -0.547097    -0.4282949    -0.36834    -0.30592    -0.1875
  beta[5,7]        -0.22350 0.09577    -0.410894    -0.2860698    -0.22642    -0.16145    -0.0265
  beta[5,8]         0.43917 0.11173     0.210736     0.3661289     0.43865     0.51591     0.6480
  beta[5,9]        -0.01542 0.00284    -0.020441    -0.0174756    -0.01552    -0.01342    -0.0102
  beta[6,1]        -7.68414 0.48409    -8.676132    -7.9722869    -7.68324    -7.38327    -6.7337
  beta[6,2]         1.29338 0.28243     0.747624     1.0964855     1.30263     1.47954     1.8102
  beta[6,3]         2.31997 0.40237     1.517033     2.0711753     2.33085     2.59807     3.0957
  beta[6,4]         2.78476 0.29382     2.226307     2.5840300     2.77350     2.99586     3.3383
  beta[6,5]         1.68523 0.31282     1.017074     1.4862667     1.68840     1.89591     2.2689
  beta[6,6]        -0.81473 0.19991    -1.215848    -0.9547813    -0.81856    -0.66623    -0.4732
  beta[6,7]        -0.74448 0.21216    -1.163877    -0.8842573    -0.75111    -0.59793    -0.3594
  beta[6,8]        -0.56586 0.22328    -0.996706    -0.7263808    -0.56400    -0.41034    -0.1465
  beta[6,9]         0.08319 0.00665     0.070922     0.0786584     0.08324     0.08747     0.0963
  lp__          -5948.63362 5.00680 -5959.631953 -5951.7648138 -5948.55123 -5945.10800 -5939.4868


NOTE:
beta[k,d] are relevant estimates, where

    k = NEXT wave odds of (1) evangelical; (2) mainline; (3) other; (4) catholic; (5) none; (6) death 
    d = intercept,reltrad2,reltrad3,reltrad4,reltrad5,female,married,white,age,age2

@@@@@@@@@@@@@@@@@@@
 MISC INFO 
@@@@@@@@@@@@@@@@@@@@@




Time Taken (minutes)
elapsed 
   40.9 



Source:ml-stan.R, model: mnl.stan
